sub_title,date,Newspaper,Body Text,title
"The premature baby girl who wa rescued from her mother ’ s womb after an Israeli air strike on their home in Rafah ha died . The baby named Sabreen al-Rouh Jouda wa rescued Saturday after the strike that killed her mother , father and young sister . She died Thursday in hospital and wa buried next to her family .",26 Apr 2024,al-j,,baby girl rescued from mother ’ s womb dy
"Students in the UK , including those at Cambridge and Oxford , are showing solidarity with Palestine and their peer around the world . Similar to protest in the US , Canada and France , encampment were set up on campus with student demanding a boycott and divestment from Israel .",6 May 2024,al-j,,uk university student join pro-palestine protest
"One of city ’ s two hospital shut down after Israeli attack kill two medical staff , one day after tent camp massacre .",27 May 2024,al-j,this live page is now closed . you can continue to follow our coverage of the war in gaza here .,israel ’ s war on gaza update : rafah hospital close due to israeli bomb
Protesters say Jerusalem rally is the biggest antigovernment protest since Israel launched it war on Gaza in October .,31 Mar 2024,al-j,ten of thousand of people have gathered outside the israeli parliament building in jerusalem in the largest antigovernment protest since israel launched it assault on gaza .,ten of thousand take part in antigovernment protest in israel
Jerusalem see the largest gathering of anti-government protester in Israel since Oct 7 .,3 Apr 2024,al-j,,the take : will israel ’ s protest change netanyahu ’ s calculus ?
"Official Khalil al-Hayya gave no detail of offer , a Israeli FM say Rafah invasion to be ‘ suspended ’ if deal reached .",27 Apr 2024,al-j,this live page is now closed . you can continue to follow our coverage of the war in gaza here .,israel ’ s war on gaza update : hamas say reviewing new israeli proposal
"The US say it is seeking a ‘ ceasefire ’ for a limited time , but Palestinian right advocate want a lasting end to Israel ’ s war .",12 Mar 2024,al-j,"washington , dc – cheer erupted when united state vice president kamala harris called for an “ immediate ceasefire ” in gaza earlier this month .",gaza war : how biden adopted call for ‘ ceasefire ’ without shifting policy
"And a conflicting chatter carry on in Washington , Israel keep on killing .",14 May 2024,al-j,"in an interview on sunday with nbc news , united state secretary of state antony blinken wa questioned about president joe biden ’ s recent threat to withhold offensive weaponry from israel in the event of an all-out assault on rafah , the city in the southern gaza strip where more than 1.4 palestinian are sheltering .",not even the u government know the u government line on rafah
"No major progress achieved in negotiation in Cairo , Israeli and Hamas official say .",8 Apr 2024,al-j,"israeli and hamas official say no significant progress ha been made in the latest round of gaza truce talk in cairo attended by representative from mediator egypt , qatar and the united state .","hamas , israel say no progress in gaza truce talk"
Address : ‘ Tent ’,8 Apr 2024,al-j,"az-zawayda , gaza - a year ago , siham abu shaaban made molokhia for fork the system , explaining how it is considered a “ lucky charm ” of a dish that many family have to have on their ramadan table .",revisiting molokhia amid war and displacement in gaza
"World Health Organization chief Tedros say 8,000 child under age five in Gaza have been diagnosed with acute malnutrition .",12 Jun 2024,al-j,"thousand of palestinian child in gaza have been diagnosed with malnutrition , the world health organization ( who ) ha said , a israel continues to severely restrict supply of food , water , medicine and fuel to the territory .","significant part of gaza facing ‘ famine-like condition ’ , who say"
Spy agency say Hamas and it tunnel network will not be destroyed .,13 Mar 2024,al-j,"in it annual threat report , the united state ’ intelligence community ha concluded that hamas can not be destroyed .",how doe u intelligence disagree with israel on gaza ?
"As Israel ’ s war rage in Gaza , Slovenia is joining a clutch of European nation that hope to pave a pathway to peace .",28 May 2024,al-j,"slovenia is set to recognise palestinian statehood in june , following in the footstep of ireland , norway , and spain .",slovenia ’ s ‘ moral duty ’ : what ’ s behind it push to recognise palestine ?
Iranian official warn Israel of a larger attack should it respond to overnight drone and missile assault .,14 Apr 2024,al-j,this page is now closed . follow the latest update here .,israel ’ s war on gaza update : un chief say middle east ‘ on the brink ’
“ Means and method of warfare to minimise civilian casualty appears to have been consistently violated . ” A report from the UN Office of Human Rights found a pattern of “ indiscriminate and disproportionate ” Israeli strike harming civilian in Gaza .,20 Jun 2024,al-j,,un report : israeli strike ‘ systematically ’ violating law of war
"Jared Kushner , former senior foreign policy adviser to Donald Trump , ha said waterfront property in Gaza could be “ very valuable ” and that Israel should move Palestinians out of Gaza to enable an attack on Rafah .",20 Mar 2024,al-j,,former trump official call gaza ’ s waterfront property ‘ very valuable ’
Russia and China veto US proposal that critic say fell short of demanding an end to Israel ’ s war on Gaza .,22 Mar 2024,al-j,"the united nation security council ha failed to pas a united state draft resolution calling for , but not demanding , a ceasefire in israel ’ s continuing war on gaza after two permanent member chose to veto it .",un security council doe not pas draft u resolution on gaza ceasefire
"“ Stop the carnage , ” South Africa told the ICJ in their third attempt to seek provision against Israel in it war on Gaza . At today ’ s hearing , the UN ’ s top court wa told an end to the hostility wa a matter of extreme urgency and that Israel ’ s action clearly indicate “ genocidal intent . ”",16 May 2024,al-j,,south africa seek third intervention against israel at icj
