sub_title,date,Newspaper,Body Text,title
"The premature baby girl who was rescued from her mother’s womb after an Israeli air strike on their home in Rafah has died . The baby named Sabreen al-Rouh Jouda was rescued Saturday after the strike that killed her mother , father and young sister . She died Thursday in hospital and was buried next to her family .",26 Apr 2024,al-j,,baby girl rescued from mother’s womb dies
"Students in the UK , including those at Cambridge and Oxford , are showing solidarity with Palestine and their peers around the world . Similar to protests in the US , Canada and France , encampments were set up on campus with students demanding a boycott and divestment from Israel .",6 May 2024,al-j,,uk university students join pro-palestine protests
"One of city’s two hospitals shut down after Israeli attack kills two medical staff , one day after tent camp massacre .",27 May 2024,al-j,this live page is now closed . you can continue to follow our coverage of the war in gaza here .,israel’s war on gaza updates : rafah hospital closes due to israeli bombs
Protesters say Jerusalem rally is the biggest antigovernment protest since Israel launched its war on Gaza in October .,31 Mar 2024,al-j,tens of thousands of people have gathered outside the israeli parliament building in jerusalem in the largest antigovernment protest since israel launched its assault on gaza .,tens of thousands take part in antigovernment protests in israel
Jerusalem sees the largest gathering of anti-government protesters in Israel since Oct 7 .,3 Apr 2024,al-j,,the take : will israel’s protests change netanyahu’s calculus ?
"Official Khalil al-Hayya gave no details of offer , as Israeli FM says Rafah invasion to be ‘ suspended ’ if deal reached .",27 Apr 2024,al-j,this live page is now closed . you can continue to follow our coverage of the war in gaza here .,israel’s war on gaza updates : hamas says reviewing new israeli proposal
"The US says it is seeking a ‘ ceasefire ’ for a limited time , but Palestinian rights advocates want a lasting end to Israel’s war .",12 Mar 2024,al-j,"washington , dc – cheers erupted when united states vice president kamala harris called for an “ immediate ceasefire ” in gaza earlier this month .",gaza war : how biden adopted call for ‘ ceasefire ’ without shifting policy
"And as conflicting chatter carries on in Washington , Israel keeps on killing .",14 May 2024,al-j,"in an interview on sunday with nbc news , united states secretary of state antony blinken was questioned about president joe biden’s recent threat to withhold offensive weaponry from israel in the event of an all-out assault on rafah , the city in the southern gaza strip where more than 1.4 palestinians are sheltering .",not even the us government knows the us government line on rafah
"No major progress achieved in negotiations in Cairo , Israeli and Hamas officials say .",8 Apr 2024,al-j,"israeli and hamas officials say no significant progress has been made in the latest round of gaza truce talks in cairo attended by representatives from mediators egypt , qatar and the united states .","hamas , israel say no progress in gaza truce talks"
Address : ‘ Tent ’,8 Apr 2024,al-j,"az-zawayda , gaza - a year ago , siham abu shaaban made molokhia for fork the system , explaining how it is considered a “ lucky charm ” of a dish that many families have to have on their ramadan table .",revisiting molokhia amid war and displacement in gaza
"World Health Organization chief Tedros says 8,000 children under age five in Gaza have been diagnosed with acute malnutrition .",12 Jun 2024,al-j,"thousands of palestinian children in gaza have been diagnosed with malnutrition , the world health organization ( who ) has said , as israel continues to severely restrict supplies of food , water , medicine and fuel to the territory .","significant part of gaza facing ‘ famine-like conditions ’ , who says"
Spy agencies say Hamas and its tunnel network will not be destroyed .,13 Mar 2024,al-j,"in its annual threat report , the united states ’ intelligence community has concluded that hamas cannot be destroyed .",how does us intelligence disagree with israel on gaza ?
"As Israel’s war rages in Gaza , Slovenia is joining a clutch of European nations that hope to pave a pathway to peace .",28 May 2024,al-j,"slovenia is set to recognise palestinian statehood in june , following in the footsteps of ireland , norway , and spain .",slovenia’s ‘ moral duty ’ : what’s behind its push to recognise palestine ?
Iranian officials warn Israel of a larger attack should it respond to overnight drone and missile assault .,14 Apr 2024,al-j,this page is now closed . follow the latest updates here .,israel’s war on gaza updates : un chief says middle east ‘ on the brink ’
“ Means and methods of warfare to minimise civilian casualties appears to have been consistently violated . ” A report from the UN Office of Human Rights found a pattern of “ indiscriminate and disproportionate ” Israeli strikes harming civilians in Gaza .,20 Jun 2024,al-j,,un report : israeli strikes ‘ systematically ’ violating laws of war
